Date,Team,Player,Status,Reason
10/28/2021,GSW,Klay Thompson,Out,Injury/Illness - Right Achilles Tendon; Injury Recovery
10/28/2021,GSW,James Wiseman,Out,Injury/Illness - Right Knee; Injury Recovery
10/28/2021,MEM,Dillon Brooks,Out,Injury/Illness - Left Hand; Fracture Recovery
10/29/2021,ORL,Michael Carter-Williams,Out,Injury/Illness - Left Ankle; Injury recovery
10/29/2021,ORL,Markelle Fultz,Out,Injury/Illness - Left Knee; Injury recovery
10/29/2021,ORL,Jonathan Isaac,Out,Injury/Illness - Left Knee; Injury recovery
10/29/2021,ORL,E'Twaun Moore,Out,Injury/Illness - Left Knee; Sprain
10/29/2021,ORL,Mychal Mulder,Out,G League - Two-Way
10/29/2021,ORL,Chuma Okeke,Out,Injury/Illness - Right Hip; Bone bruise
10/29/2021,TOR,Pascal Siakam,Out,Injury/Illness - Left Shoulder; Injury recovery
10/29/2021,TOR,Yuta Watanabe,Out,Injury/Illness - Left Calf; Strain
10/29/2021,CHO,Vernon Carey Jr.,Out,G League - On Assignment
10/29/2021,CHO,Arnoldas Kulboka,Out,G League - Two-Way
10/29/2021,CHO,Scottie Lewis,Out,G League - Two-Way
10/29/2021,CHO,Terry Rozier,Out,Injury/Illness - Right Ankle; Sprain
10/29/2021,CHO,JT Thor,Out,G League - On Assignment
10/29/2021,MIA,Bam Adebayo,Questionable,Injury/Illness - Left Knee; Bruise
10/29/2021,MIA,Marcus Garrett,Out,G League - Two-Way
10/29/2021,MIA,Kyle Lowry,Probable,Injury/Illness - Right Elbow; Bursitis
10/29/2021,MIA,Victor Oladipo,Out,Injury/Illness - Right Knee; Injury recovery
10/29/2021,BRK,Nic Claxton,Out,Injury/Illness - N/a; Illness (non-covid)
10/29/2021,BRK,Kyrie Irving,Out,Ineligible To Play
10/29/2021,IND,Malcolm Brogdon,Out,Injury/Illness - Left Hamstring; Sore
10/29/2021,IND,Isaiah Jackson,Out,Injury/Illness - Left Knee; Soreness
10/29/2021,IND,Caris LeVert,Out,Injury/Illness - Back; Sore
10/29/2021,IND,Kelan Martin,Out,Injury/Illness - Left Hamstring; Strain
10/29/2021,IND,T.J. Warren,Out,Injury/Illness - Left Navicular; Fracture
10/29/2021,NOP,Garrett Temple,Out,Injury/Illness - Left Ankle; Sprain
10/29/2021,NOP,Zion Williamson,Out,Injury/Illness - Right Foot; Fracture
10/29/2021,SAC,Louis King,Out,G League - Two-Way
10/29/2021,SAC,Neemias Queta,Out,G League - Two-Way
10/29/2021,SAC,Jahmi'us Ramsey,Out,G League - On Assignment
10/29/2021,SAC,Robert Woodard II,Out,G League - On Assignment
10/29/2021,DAL,Sterling Brown,Out,Injury/Illness - Left Ankle; Sprain
10/29/2021,DAL,Boban Marjanovic,Probable,Injury/Illness - Low Back; Tightness
10/29/2021,DAL,Kristaps Porzingis,Out,Injury/Illness - Low Back; Tightness
10/29/2021,DEN,Vlatko Cancar,Out,Injury/Illness - Left Hip; Strain
10/29/2021,DEN,Nikola Jokic,Questionable,Injury/Illness - Right Knee; Contusion
10/29/2021,DEN,Jamal Murray,Out,Injury/Illness - Left Knee; Injury Recovery
10/29/2021,POR,Norman Powell,Questionable,Injury/Illness - Left Patellar; Tendinopathy
10/29/2021,POR,Tony Snell,Out,Injury/Illness - Left Foot; Sprain
10/29/2021,CLE,Tacko Fall,Out,G League - Two-Way
10/29/2021,CLE,RJ Nembhard Jr.,Out,G League - Two-Way
10/29/2021,CLE,Isaac Okoro,Out,Injury/Illness - Left Hamstring; Strain
10/29/2021,CLE,Kevin Pangos,Out,Personal Reasons
10/29/2021,LAL,Trevor Ariza,Out,Injury/Illness - Right Ankle; Injury recovery
10/29/2021,LAL,Anthony Davis,Probable,Injury/Illness - Right Knee; Soreness
10/29/2021,LAL,Sekou Doumbouya,Questionable,G League - Two-Way
10/29/2021,LAL,Wayne Ellington,Questionable,Injury/Illness - Left Hamstring; Strain
10/29/2021,LAL,Talen Horton-Tucker,Out,Injury/Illness - Right Thumb; Injury recovery
10/29/2021,LAL,Jay Huff,Questionable,G League - Two-Way
10/29/2021,LAL,LeBron James,Questionable,Injury/Illness - Right Ankle; Soreness
10/29/2021,LAL,Malik Monk,Probable,Injury/Illness - Common cold; Symptoms
10/29/2021,LAL,Kendrick Nunn,Out,Injury/Illness - Right Knee; Bone bruise
10/29/2021,LAL,Rajon Rondo,Probable,Injury/Illness - Right Ankle; Soreness
10/30/2021,BOS,Bruno Fernando,Out,G League - On Assignment
10/30/2021,BOS,Sam Hauser,Out,G League - Two-Way
10/30/2021,BOS,Marcus Smart,Out,Injury/Illness - Illness; Non-COVID
10/30/2021,BOS,Brodric Thomas,Out,G League - Two-Way
10/30/2021,BOS,Robert Williams III,Out,Injury/Illness - Illness; Non-COVID
10/30/2021,WAS,Thomas Bryant,Out,Injury/Illness - Left Knee; Left ACL injury recovery
10/30/2021,WAS,Daniel Gafford,Out,Injury/Illness - Right Quad; Right quad contusion
10/30/2021,WAS,Anthony Gill,Out,Injury/Illness - Right Calf; Right calf strain
10/30/2021,WAS,Rui Hachimura,Out,Not With Team
10/30/2021,WAS,Cassius Winston,Out,Injury/Illness - Left Hamstring; Left hamstring strain
10/30/2021,NOP,Josh Hart,Probable,Injury/Illness - Right Quadriceps; Tendinosis
10/30/2021,NOP,Daulton Hommes,Out,Injury/Illness - Right Fibular; Stress Fracture
10/30/2021,NOP,Brandon Ingram,Doubtful,Injury/Illness - Right Hip; Contusion
10/30/2021,NOP,Garrett Temple,Out,Injury/Illness - Left Ankle; Sprain
10/30/2021,NOP,Zion Williamson,Out,Injury/Illness - Right Foot; Fracture
10/30/2021,NYK,Nerlens Noel,Out,Injury/Illness - Left Knee; Sore
10/30/2021,NYK,Luka Samanic,Out,G League - Two-Way
10/30/2021,DET,Jerami Grant,Probable,Injury/Illness - Right Oblique; Contusion
10/30/2021,DET,Isaiah Livers,Out,Injury/Illness - Right Foot; Injury recovery
10/30/2021,DET,Chris Smith,Out,G League - Two-Way
10/30/2021,ORL,Michael Carter-Williams,Out,Injury/Illness - Left Ankle; Injury recovery
10/30/2021,ORL,Markelle Fultz,Out,Injury/Illness - Left Knee; Injury recovery
10/30/2021,ORL,Jonathan Isaac,Out,Injury/Illness - Left Knee; Injury recovery
10/30/2021,ORL,E'Twaun Moore,Out,Injury/Illness - Left Knee; Sprain
10/30/2021,ORL,Chuma Okeke,Probable,Injury/Illness - Right Hip; Bone bruise
10/30/2021,ATL,Bogdan Bogdanovic,Probable,Injury/Illness - Right Ankle; Soreness
10/30/2021,ATL,Onyeka Okongwu,Out,Injury/Illness - Right Shoulder; Injury Recovery
10/30/2021,PHI,Aaron Henry,Out,G League - Two-Way
10/30/2021,PHI,Grant Riller,Out,Injury/Illness - Left Knee; Injury recovery
10/30/2021,PHI,Ben Simmons,Out,Personal Reasons
10/30/2021,PHI,Jaden Springer,Out,G League - On Assignment
10/30/2021,IND,Malcolm Brogdon,Doubtful,Injury/Illness - Left Hamstring; Sore
10/30/2021,IND,Isaiah Jackson,Out,Injury/Illness - Left Knee; Hyperextension
10/30/2021,IND,Caris LeVert,Questionable,Injury/Illness - Back; Sore
10/30/2021,IND,Kelan Martin,Out,Injury/Illness - Left Hamstring; Strain
10/30/2021,IND,T.J. Warren,Out,Injury/Illness - Left Navicular; Fracture
10/30/2021,TOR,Justin Champagnie,Out,G League - Two-Way
10/30/2021,TOR,David Johnson,Out,G League - Two-Way
10/30/2021,TOR,Pascal Siakam,Out,Injury/Illness - Left Shoulder; Injury recovery
10/30/2021,TOR,Yuta Watanabe,Out,Injury/Illness - Left Calf; Strain
10/30/2021,MEM,Kyle Anderson,Questionable,Injury/Illness - Right Calf; Soreness
10/30/2021,MEM,Dillon Brooks,Out,Injury/Illness - Left Hand; Fracture Recovery
10/30/2021,MIA,Bam Adebayo,Questionable,Injury/Illness - Left knee; Bruise
10/30/2021,MIA,Marcus Garrett,Out,G League - Two-Way
10/30/2021,MIA,Victor Oladipo,Out,Injury/Illness - Right knee; Injury Recovery
10/30/2021,MIL,Donte DiVincenzo,Out,Injury/Illness - Left Ankle; Injury recovery
10/30/2021,MIL,Jrue Holiday,Out,Injury/Illness - Left Ankle; Sprain
10/30/2021,MIL,Brook Lopez,Out,Injury/Illness - Back; Soreness
10/30/2021,MIL,Bobby Portis,Out,Return to Competition Reconditioning
10/30/2021,SAS,Devontae Cacok,Out,G League - Two-Way
10/30/2021,SAS,Zach Collins,Out,Injury/Illness - Left Ankle; Stress Fracture
10/30/2021,SAS,Doug McDermott,Out,Injury/Illness - Right Knee; Inflammation
10/30/2021,SAS,Joshua Primo,Out,G League - On Assignment
10/30/2021,SAS,Joe Wieskamp,Out,G League - Two-Way
10/30/2021,CHI,Devon Dotson,Out,G League - Two-Way
10/30/2021,CHI,Marko Simonovic,Out,G League - On Assignment
10/30/2021,CHI,Coby White,Out,Injury/Illness - Left Shoulder; Injury Management
10/30/2021,CHI,Patrick Williams,Out,Injury/Illness - Left Wrist; Ligament Tear
10/30/2021,UTA,Udoka Azubuike,Out,G League - On Assignment
10/30/2021,UTA,Mike Conley,Out,Injury/Illness - Right Knee; Injury Maintenance
10/30/2021,UTA,Rudy Gay,Out,Injury/Illness - Right Heel; Injury Recovery
10/30/2021,UTA,Miye Oni,Probable,Injury/Illness - N/A; non-COVID illness
10/30/2021,UTA,Eric Paschall,Probable,Injury/Illness - N/A; Facial Infection
10/30/2021,UTA,Hassan Whiteside,Probable,Injury/Illness - Right Hand; Contusion
10/30/2021,GSW,Jeff Dowtin,Out,G League - Two-Way
10/30/2021,GSW,Jonathan Kuminga,Probable,Injury/Illness - Right Patellar Tendon; Strain
10/30/2021,GSW,Damion Lee,Questionable,Injury/Illness - Right Shoulder; Contusion
10/30/2021,GSW,Klay Thompson,Out,Injury/Illness - Right Achilles Tendon; Injury Recovery
10/30/2021,GSW,Juan Toscano-Anderson,Questionable,Injury/Illness - Left Ankle; Sprain
10/30/2021,GSW,James Wiseman,Out,Injury/Illness - Right Knee; Injury Recovery
10/30/2021,OKC,Vit Krejci,Out,G League - On Assignment
10/30/2021,OKC,Tre Mann,Out,G League - On Assignment
10/30/2021,OKC,Paul Watson,Out,G League - Two-Way
10/30/2021,OKC,Aaron Wiggins,Out,G League - Two-Way
10/30/2021,DEN,Vlatko Cancar,Out,Injury/Illness - Left Hip; Strain
10/30/2021,DEN,Nikola Jokic,Probable,Injury/Illness - Right Knee; Contusion
10/30/2021,DEN,Jamal Murray,Out,Injury/Illness - Left Knee; Injury Recovery
10/30/2021,MIN,McKinley Wright IV,Out,G League - Two-Way
10/30/2021,CLE,Tacko Fall,Out,G League - Two-Way
10/30/2021,CLE,RJ Nembhard Jr.,Out,G League - Two-Way
10/30/2021,CLE,Isaac Okoro,Out,Injury/Illness - Left Hamstring; Strain
10/30/2021,CLE,Kevin Pangos,Out,Personal Reasons
10/30/2021,PHO,Cameron Payne,Out,Injury/Illness - Right Hamstring; Strain
10/30/2021,PHO,Dario Saric,Out,Injury/Illness - Right Acl; Tear
10/31/2021,BRK,Paul Millsap,Out,Personal Reasons
10/31/2021,CHO,Terry Rozier,Probable,Injury/Illness - Right Ankle; Sprain
10/31/2021,DAL,Kristaps Porzingis,Out,Injury/Illness - Low Back; Tightness
10/31/2021,DET,Chris Smith,Out,G League - Two-Way
10/31/2021,HOU,Kevin Porter Jr.,Questionable,Injury/Illness - Left Ankle; Sprain
10/31/2021,LAL,Kendrick Nunn,Out,Injury/Illness - Right Knee; Bone bruise
10/31/2021,MIL,Semi Ojeleye,Out,Return to Competition Reconditioning
10/31/2021,SAC,Robert Woodard II,Out,G League - On Assignment
10/31/2021,UTA,Rudy Gay,Out,Injury/Illness - Right Heel; Injury Recovery
10/31/2021,BRK,Kyrie Irving,Out,Ineligible To Play
10/31/2021,CHO,Scottie Lewis,Out,G League - Two-Way
10/31/2021,DET,Isaiah Livers,Out,G League - On Assignment
10/31/2021,HOU,Daishen Nix,Out,G League - Two-Way
10/31/2021,LAL,LeBron James,Questionable,Injury/Illness - Right Ankle; Soreness
10/31/2021,MIL,Brook Lopez,Out,Injury/Illness - Back; Soreness
10/31/2021,SAC,Jahmi'us Ramsey,Out,G League - On Assignment
10/31/2021,UTA,Udoka Azubuike,Out,G League - On Assignment
10/31/2021,BRK,Nic Claxton,Out,Injury/Illness - N/a; Illness (non-covid)
10/31/2021,CHO,Arnoldas Kulboka,Out,G League - Two-Way
10/31/2021,DET,Cade Cunningham,Out,Injury/Illness - Right Ankle; Injury Management
10/31/2021,HOU,Garrison Mathews,Out,G League - Two-Way
10/31/2021,LAL,Jay Huff,Out,G League - Two-Way
10/31/2021,MIL,Jrue Holiday,Out,Injury/Illness - Left Ankle; Sprain
10/31/2021,SAC,Neemias Queta,Out,G League - Two-Way
10/31/2021,HOU,Danuel House Jr.,Out,Injury/Illness - Right Foot; Sprain
10/31/2021,LAL,Talen Horton-Tucker,Out,Injury/Illness - Right Thumb; Injury recovery
10/31/2021,MIL,Donte DiVincenzo,Out,Injury/Illness - Left Ankle; Injury recovery
10/31/2021,SAC,Louis King,Out,G League - Two-Way
10/31/2021,LAL,Wayne Ellington,Questionable,Injury/Illness - Left Hamstring; Strain
10/31/2021,LAL,Sekou Doumbouya,Out,G League - Two-Way
10/31/2021,LAL,Anthony Davis,Probable,Injury/Illness - Right Knee; Soreness
10/31/2021,LAL,Trevor Ariza,Out,Injury/Illness - Right Ankle; Injury recovery
11/1/2021,CHO,Arnoldas Kulboka,Out,G League - Two-Way
11/1/2021,CHO,Scottie Lewis,Out,G League - Two-Way
11/1/2021,CLE,Tacko Fall,Out,G League - Two-Way
11/1/2021,CLE,Kevin Love,Out,Health and Safety Protocols
11/1/2021,CLE,RJ Nembhard Jr.,Out,G League - Two-Way
11/1/2021,CLE,Isaac Okoro,Out,Injury/Illness - Left Hamstring; Strain
11/1/2021,CLE,Kevin Pangos,Out,Personal Reasons
11/1/2021,PHI,Joel Embiid,Out,Rest
11/1/2021,PHI,Tobias Harris,Out,Health and Safety Protocols
11/1/2021,PHI,Grant Riller,Out,Injury/Illness - Left Knee; Injury Recovery
11/1/2021,PHI,Ben Simmons,Out,Personal Reasons
11/1/2021,IND,Malcolm Brogdon,Out,Injury/Illness - Left Hamstring; Sore
11/1/2021,IND,Isaiah Jackson,Out,Injury/Illness - Left Knee; Hyperextension
11/1/2021,IND,DeJon Jarreau,Out,G League - Two-Way
11/1/2021,IND,Jeremy Lamb,Out,Injury/Illness - Left Ankle; Sprain
11/1/2021,IND,T.J. Warren,Out,Injury/Illness - Left Navicular; Fracture
11/1/2021,SAS,Devontae Cacok,Out,G League - Two-Way
11/1/2021,SAS,Zach Collins,Out,Injury/Illness - Left Ankle; Stress Fracture
11/1/2021,SAS,Doug McDermott,Out,Injury/Illness - Right Knee; Inflammation
11/1/2021,SAS,Joshua Primo,Out,G League - On Assignment
11/1/2021,SAS,Joe Wieskamp,Out,G League - Two-Way
11/1/2021,BOS,Sam Hauser,Out,G League - Two-Way
11/1/2021,BOS,Brodric Thomas,Out,G League - Two-Way
11/1/2021,CHI,Devon Dotson,Out,G League - Two-Way
11/1/2021,CHI,Marko Simonovic,Out,G League - On Assignment
11/1/2021,CHI,Coby White,Out,Injury/Illness - Left Shoulder; Injury Management
11/1/2021,CHI,Patrick Williams,Out,Injury/Illness - Left Wrist; Ligament Tear
11/1/2021,NYK,Nerlens Noel,Questionable,Injury/Illness - Left Knee; Sore
11/1/2021,NYK,Luka Samanic,Out,G League - Two-Way
11/1/2021,TOR,Scottie Barnes,Out,Injury/Illness - Right Thumb; Sprain
11/1/2021,TOR,David Johnson,Out,G League - Two-Way
11/1/2021,TOR,Pascal Siakam,Out,Injury/Illness - Left Shoulder; Injury recovery
11/1/2021,TOR,Yuta Watanabe,Out,Injury/Illness - Left Calf; Strain
11/1/2021,ATL,Onyeka Okongwu,Out,Injury/Illness - Right Shoulder; Injury Recovery
11/1/2021,WAS,Thomas Bryant,Out,Injury/Illness - Left Knee; Left ACL injury recovery
11/1/2021,WAS,Anthony Gill,Out,Injury/Illness - Right Calf; Right calf strain
11/1/2021,WAS,Rui Hachimura,Out,Not With Team
11/1/2021,WAS,Cassius Winston,Out,Injury/Illness - Left Hamstring; Left hamstring strain
11/1/2021,DEN,Vlatko Cancar,Out,Injury/Illness - Left Hip; Strain
11/1/2021,DEN,Petr Cornelie,Out,G League - Two-Way
11/1/2021,DEN,Jamal Murray,Out,Injury/Illness - Left Knee; Injury Recovery
11/1/2021,MEM,Dillon Brooks,Out,Injury/Illness - Left Hand; Fracture Recovery
11/1/2021,MIN,Patrick Beverley,Out,Injury/Illness - Left Calf; Soreness
11/1/2021,MIN,McKinley Wright IV,Out,G League - Two-Way
11/1/2021,ORL,Michael Carter-Williams,Out,Injury/Illness - Left Ankle; Injury recovery
11/1/2021,ORL,Markelle Fultz,Out,Injury/Illness - Left Knee; Injury recovery
11/1/2021,ORL,Gary Harris,Out,Injury/Illness - Left Ankle; Sprain
11/1/2021,ORL,Jonathan Isaac,Out,Injury/Illness - Left Knee; Injury recovery
11/1/2021,ORL,E'Twaun Moore,Out,Injury/Illness - Left Knee; Sprain
11/1/2021,OKC,Gabriel Deck,Questionable,Injury/Illness - Left Heel; Contusion
11/1/2021,OKC,Luguentz Dort,Out,Injury/Illness - Right Shoulder; Contusion
11/1/2021,OKC,Vit Krejci,Out,G League - On Assignment
11/1/2021,OKC,Tre Mann,Out,G League - On Assignment
11/1/2021,OKC,Paul Watson,Out,G League - Two-Way
11/1/2021,OKC,Aaron Wiggins,Out,G League - Two-Way
11/2/2021,DET,Isaiah Livers,Out,Injury/Illness - Right Foot; Injury recovery
11/2/2021,DET,Jamorko Pickett,Out,Coach's Decision
11/2/2021,DET,Chris Smith,Out,Injury/Illness - Left Knee; Injury recovery
11/2/2021,MIL,Donte DiVincenzo,Out,Injury/Illness - Left Ankle; Injury recovery
11/2/2021,MIL,Jrue Holiday,Out,Injury/Illness - Left Ankle; Sprain
11/2/2021,MIL,Brook Lopez,Out,Injury/Illness - Back; Soreness
11/2/2021,MIL,Khris Middleton,Out,Health and Safety Protocols
11/2/2021,DAL,Trey Burke,Out,Health and Safety Protocols
11/2/2021,DAL,Maxi Kleber,Out,Injury/Illness - Left Oblique; Strain
11/2/2021,DAL,Kristaps Porzingis,Out,Injury/Illness - Low Back; Low back tightness
11/2/2021,MIA,Marcus Garrett,Out,G League - Two-Way
11/2/2021,MIA,KZ Okpala,Out,Injury/Illness - Right Ankle; Sprain
11/2/2021,MIA,Victor Oladipo,Out,Injury/Illness - Right Knee; Injury recovery
11/2/2021,MIA,Max Strus,Out,Injury/Illness - Left Knee; Sprain
11/2/2021,SAC,Louis King,Out,G League - Two-Way
11/2/2021,SAC,Neemias Queta,Out,G League - Two-Way
11/2/2021,SAC,Jahmi'us Ramsey,Out,G League - On Assignment
11/2/2021,SAC,Robert Woodard II,Out,G League - On Assignment
11/2/2021,UTA,Rudy Gay,Out,Injury/Illness - Right Heel; Injury recovery
11/2/2021,NOP,Devonte' Graham,Probable,Injury/Illness - Left Adductor; Tightness
11/2/2021,NOP,Daulton Hommes,Out,Injury/Illness - Right Fibular; Stress Fracture
11/2/2021,NOP,Brandon Ingram,Doubtful,Injury/Illness - Right Hip; Contusion
11/2/2021,NOP,Garrett Temple,Probable,Injury/Illness - Left Ankle; Sprain
11/2/2021,NOP,Zion Williamson,Out,Injury/Illness - Right Foot; Fracture
11/2/2021,PHO,Deandre Ayton,Questionable,Injury/Illness - Right Lower Leg; Contusion
11/2/2021,PHO,Cameron Payne,Out,Injury/Illness - Right Hamstring; Strain
11/2/2021,PHO,Dario Saric,Out,Injury/Illness - Right Acl; Tear
11/2/2021,HOU,Danuel House Jr.,Out,Injury/Illness - Right Foot; Sprain
11/2/2021,HOU,Garrison Mathews,Out,G League - Two-Way
11/2/2021,HOU,Daishen Nix,Out,G League - Two-Way
11/2/2021,HOU,Jae'Sean Tate,Questionable,Injury/Illness - Right Ankle; Soreness
11/2/2021,HOU,Daniel Theis,Questionable,Injury/Illness - Right Great Toe; Soreness
11/2/2021,LAL,Trevor Ariza,Out,Injury/Illness - Right Ankle; Injury recovery
11/2/2021,LAL,Anthony Davis,Probable,Injury/Illness - Right Knee; Soreness
11/2/2021,LAL,Sekou Doumbouya,Out,G League - Two-Way
11/2/2021,LAL,Wayne Ellington,Questionable,Injury/Illness - Left Hamstring; Strain
11/2/2021,LAL,Talen Horton-Tucker,Out,Injury/Illness - Right Thumb; Injury recovery
11/2/2021,LAL,Dwight Howard,Questionable,Injury/Illness - Neck; Stiffness
11/2/2021,LAL,Jay Huff,Out,G League - Two-Way
11/2/2021,LAL,LeBron James,Questionable,Injury/Illness - Right Ankle; Soreness
11/2/2021,LAL,Kendrick Nunn,Out,Injury/Illness - Right Knee; Bone bruise
11/3/2021,BOS,Sam Hauser,Out,G League - Two-Way
11/3/2021,BOS,Brodric Thomas,Out,G League - Two-Way
11/3/2021,ORL,Michael Carter-Williams,Out,Injury/Illness - Left Ankle; Injury recovery
11/3/2021,ORL,Markelle Fultz,Out,Injury/Illness - Left Knee; Injury recovery
11/3/2021,ORL,Gary Harris,Out,Injury/Illness - Left Ankle; Sprain
11/3/2021,ORL,Jonathan Isaac,Out,Injury/Illness - Left Knee; Injury recovery
11/3/2021,ORL,E'Twaun Moore,Out,Injury/Illness - Left Knee; Sprain
11/3/2021,CHI,Devon Dotson,Out,G League - Two-Way
11/3/2021,CHI,Marko Simonovic,Out,G League - On Assignment
11/3/2021,CHI,Coby White,Out,Injury/Illness - Left Shoulder; Injury Management
11/3/2021,CHI,Patrick Williams,Out,Injury/Illness - Left Wrist; Ligament Tear
11/3/2021,PHI,Danny Green,Out,Injury/Illness - Left Hamstring; Tightness
11/3/2021,PHI,Tobias Harris,Out,Health and Safety Protocols
11/3/2021,PHI,Aaron Henry,Out,G League - Two-Way
11/3/2021,PHI,Grant Riller,Out,Injury/Illness - Left Knee; Injury Recovery
11/3/2021,PHI,Ben Simmons,Out,Personal Reasons
11/3/2021,PHI,Jaden Springer,Out,G League - On Assignment
11/3/2021,IND,Isaiah Jackson,Out,Injury/Illness - Left Knee; Hyperextension
11/3/2021,IND,DeJon Jarreau,Out,G League - Two-Way
11/3/2021,IND,Jeremy Lamb,Out,Injury/Illness - Left Ankle; Sprain
11/3/2021,IND,T.J. Warren,Out,Injury/Illness - Left Navicular; Fracture
11/3/2021,NYK,Luka Samanic,Out,G League - Two-Way
11/3/2021,CLE,Kevin Love,Out,Health and Safety Protocols
11/3/2021,CLE,Lauri Markkanen,Out,Health and Safety Protocols
11/3/2021,CLE,RJ Nembhard Jr.,Out,G League - Two-Way
11/3/2021,CLE,Isaac Okoro,Out,Injury/Illness - Left Hamstring; Strain
11/3/2021,TOR,Scottie Barnes,Out,Injury/Illness - Right Thumb; Sprain
11/3/2021,TOR,David Johnson,Out,G League - Two-Way
11/3/2021,TOR,Pascal Siakam,Out,Injury/Illness - Left Shoulder; Injury recovery
11/3/2021,TOR,Yuta Watanabe,Out,Injury/Illness - Left Calf; Strain
11/3/2021,WAS,Davis Bertans,Out,Injury/Illness - Left Ankle; Left ankle sprain
11/3/2021,WAS,Thomas Bryant,Out,Injury/Illness - Left Knee; Left ACL injury recovery
11/3/2021,WAS,Anthony Gill,Out,Injury/Illness - Right Calf; Right calf strain
11/3/2021,WAS,Rui Hachimura,Out,Not With Team
11/3/2021,WAS,Cassius Winston,Out,Injury/Illness - Left Hamstring; Left Hamstring strain
11/3/2021,ATL,Onyeka Okongwu,Out,Injury/Illness - Right Shoulder; Injury Recovery
11/3/2021,BRK,Nic Claxton,Out,Injury/Illness - N/a; Illness (non-covid)
11/3/2021,BRK,Kyrie Irving,Out,Ineligible To Play
11/3/2021,DEN,Vlatko Cancar,Out,Injury/Illness - Left Hip; Strain
11/3/2021,DEN,Petr Cornelie,Out,G League - Two-Way
11/3/2021,DEN,Jamal Murray,Out,Injury/Illness - Left Knee; Injury Recovery
11/3/2021,MEM,Dillon Brooks,Out,Injury/Illness - Left Hand; Fracture Recovery
11/3/2021,MIN,D'Angelo Russell,Out,Injury/Illness - Right Ankle; Sprain
11/3/2021,MIN,McKinley Wright IV,Out,G League - Two-Way
11/3/2021,DAL,Maxi Kleber,Out,Injury/Illness - Left oblique; Left oblique strain
11/3/2021,DAL,JaQuori McLaughlin,Out,G League - Two-Way
11/3/2021,DAL,Kristaps Porzingis,Out,Injury/Illness - Low Back; Tightness
